Year,Song,Artist,query_idx,channel_artist_same,video_title,video_channel,video_url
2008,But I Love U (GD Solo),BIGBANG,3,True,but i love u,bigbang,https://www.youtube.com/watch?v=4zyZuT3cQDQ
2008,새침떼기,45RPM,0,True,새침떼기,45rpm - topic,https://www.youtube.com/watch?v=jsI5CRVQC8A
2008,행복을 찾는 속삭임,45RPM,0,True,행복을 찾는 속삭임,45rpm - topic,https://www.youtube.com/watch?v=y3kAkIG1r3Y
2008,Ooh-Weee,45RPM,0,True,ooh-weee,45rpm - topic,https://www.youtube.com/watch?v=fPn0hke6qgA
2008,BABY BABY,BIGBANG,3,True,bigbang - babybaby,bigbangpanama,https://www.youtube.com/watch?v=vd9mY2F2CmY
2008,Show Time,45RPM,1,True,show time,45rpm - topic,https://www.youtube.com/watch?v=_V6m-ul5nv8
2008,Tonight,45RPM,1,True,tonight,45rpm - topic,https://www.youtube.com/watch?v=MtvaPcceHQk
2008,두비두밥,45RPM,0,True,두비두밥,45rpm - topic,https://www.youtube.com/watch?v=JK8fy4oCxo8
2009,Fraktal translates OASIS - (Fraktal desert is land mix),Brown Eyed Girls,3,False,brown eyed girls (브라운아이드걸스)  glam girl (가사) color coded lyrics han/rom/eng,cʜσα ʜчυηαღ,https://www.youtube.com/watch?v=2T4V2KEznwE
2008,어쩌다,Brown Eyed Girls,0,True,brown eyed girls 어쩌다 (how come),brown eyed girls,https://www.youtube.com/watch?v=OsSlxBluwc0
2008,10점 만점에 10점(10/10),2PM,1,True,10 out of 10 (10점 만점에 10점),2pm,https://www.youtube.com/watch?v=lqfbYfWeNhc
2008,못 말리는 삼형제,45RPM,0,True,못 말리는 삼형제,45rpm - topic,https://www.youtube.com/watch?v=zxJ9D_zjX5M
2009,Candy Man,Brown Eyed Girls,0,True,candy man,brown eyed girls,https://www.youtube.com/watch?v=BT5pAlU5LQc
2009,IZM,BoA,3,True,izm boa love boa,nuizandboa,https://www.youtube.com/watch?v=O383zgWL1-Y
2009,이상한 일,Brown Eyed Girls,0,True,이상한 일,brown eyed girls,https://www.youtube.com/watch?v=w5mU0O-K8hI
2008,아니라기에,2AM,0,True,cuz you say no (아니라기에),2am,https://www.youtube.com/watch?v=WWVYWQH6sIE
2008,이노래,2AM,1,False,투에이엠 (2am)－「이노래 this song」 [lyrics] 가사 한국어,쎈언니,https://www.youtube.com/watch?v=aQghbCMwDrs
2009,잠에 취해,Brown Eyed Girls,0,True,잠에 취해,brown eyed girls,https://www.youtube.com/watch?v=XR-Ryp8KTus
2009,One of a kind,CNBLUE,0,True,one of a kind (bonus track) (one of a kind (bonus track)),cnblue (씨엔블루),https://www.youtube.com/watch?v=VmcbO2Nlcm8
2008,제발,45RPM,0,True,제발,45rpm - topic,https://www.youtube.com/watch?v=NEd5t4jZ2Gs
2009,잘할게요,Brown Eyed Girls,0,True,잘할게요,brown eyed girls,https://www.youtube.com/watch?v=YwBTf4t5ie0
2009,Abracadabra,Brown Eyed Girls,1,True,brown eyed girls 'abracadabra',brown eyed girls,https://www.youtube.com/watch?v=ofwFr8o8p0Y
2009,Moody Night,Brown Eyed Girls,0,True,moody night,brown eyed girls,https://www.youtube.com/watch?v=vxzs-b29IDY
2009,Teardrops in the Rain,CNBLUE,1,False,cnblue - teardrops in the rain (lyrics),fujiwaranahoko,https://www.youtube.com/watch?v=xfur1jMyn2M
2009,Sign,Brown Eyed Girls,0,True,sign,brown eyed girls,https://www.youtube.com/watch?v=qjOiYfQC0TU
2009,Please Don't Go,CL,1,False,2ne1 (투애니원) - please don't go (by cl & minzy) colour coded lyrics (han/rom/eng),k/j-pop lyrics,https://www.youtube.com/watch?v=uyNkhzPSyxg
2009,Hallelujah,BIGBANG,1,False,big bang (빅뱅) - hallelujah (할렐루야) [iris drama o.s.t] + lyrics,xxxxfashionxcorexxxx,https://www.youtube.com/watch?v=XEJoHKuNfCE
2009,Just Please,CNBLUE,0,True,just please (just please),cnblue (씨엔블루),https://www.youtube.com/watch?v=GgWWoL2E3yU
2009,못난이,FTISLAND,0,True,ugly (못난이),ftisland (ft아일랜드),https://www.youtube.com/watch?v=yx0GF6-7CP0
2009,Love Club,BIGBANG,4,True,10. bigbang - love club,bigbangmusicful,https://www.youtube.com/watch?v=ITmGIp5CfaY
2009,Wanna Be Like U,CNBLUE,0,True,wanna be like u (wanna be like u),cnblue (씨엔블루),https://www.youtube.com/watch?v=Fw6ApC8zwjE
2009,Follow Me,BIGBANG,7,True,big bang - follow me audio,bigbangviplove,https://www.youtube.com/watch?v=oAOkeVw-gTk
2009,"Y,Why",CNBLUE,0,True,"y, why… (y, why…)",cnblue (씨엔블루),https://www.youtube.com/watch?v=HfQRHylwn0M
2009,여자가 있어도,Brown Eyed Girls,0,True,여자가 있어도,brown eyed girls,https://www.youtube.com/watch?v=fzyahT_T6P0
2009,못 가,Brown Eyed Girls,4,True,brown eyed girls 'sign',brown eyed girls,https://www.youtube.com/watch?v=m3ydJMw5loU
2009,Let's Go Crazy,CNBLUE,0,True,let`s go crazy (let`s go crazy),cnblue (씨엔블루),https://www.youtube.com/watch?v=m2gtMOL2jvw
2009,Lie,FTISLAND,0,True,lie (lie),ftisland (ft아일랜드),https://www.youtube.com/watch?v=gfYJOIgaKIM
2009,voice,CNBLUE,0,True,cnblue - voice - 1. voice,cnbluejp,https://www.youtube.com/watch?v=d7enyIvTCBU
2009,미우나 고우나,FTISLAND,0,True,"love it, hate it (미우나고우나)",ftisland (ft아일랜드),https://www.youtube.com/watch?v=C1HJXtv0FoA
2009,중독,Brown Eyed Girls,0,True,중독,brown eyed girls,https://www.youtube.com/watch?v=nvIGlPejKnY
2009,I believe myself,FTISLAND,0,True,ftisland -  i believe myself,ftislandofficialjp,https://www.youtube.com/watch?v=5aFQSHQ3Gnw
2009,Love Must Have Come (사랑이 왔나봐),FTISLAND,0,True,love must have come (사랑이 왔나봐),ftisland (ft아일랜드),https://www.youtube.com/watch?v=5QafInu3Sg4
2009,바래,FTISLAND,0,True,i hope (바래),ftisland (ft아일랜드),https://www.youtube.com/watch?v=qSHk8G3fxEI
2009,Missing U,FTISLAND,1,False,ft island- missing you lyrics [eng. | rom. | han.],platypizz2,https://www.youtube.com/watch?v=CflcPO0VgE4
2009,여자친구 (Girlfriend),Girls’ Generation,2,False,girls' generation (소녀시대) - run devil run | color coded han/rom/eng lyrics,ongaku,https://www.youtube.com/watch?v=Q80Tw8eA3l0
2009,하하하송,Girls’ Generation,4,False,girls’ generation (소녀시대) – hahaha song (하하하송) lyrics (han/rom/eng),yoong chan,https://www.youtube.com/watch?v=2Z2Ht6-HBoY
2009,Ready Go!!,FTISLAND,4,True,ft island - ready go [sub español],ftisland latino,https://www.youtube.com/watch?v=4jL_c-DyPPo
2009,천사와 나무꾼,FTISLAND,0,True,the angel and the woodman (천사와 나무꾼),ftisland (ft아일랜드),https://www.youtube.com/watch?v=1o-pyuPAzIA
2009,첫눈에 알아,FTISLAND,0,True,already knew it at first sight (첫눈에 알아),ftisland (ft아일랜드),https://www.youtube.com/watch?v=4I_po2mJwuY
2009,마법,FTISLAND,0,True,magic (마법),ftisland (ft아일랜드),https://www.youtube.com/watch?v=Hm_Gl7BJrJg
2009,나쁜 여자야,FTISLAND,1,False,ft island- 나쁜 여자야 (bad woman) lyrics [eng. | rom. | han.],platypizz2,https://www.youtube.com/watch?v=Hl2ybP5ZzmI
2009,Dear. Mom,Girls’ Generation,1,False,girls' generation- dear mom lyrics [eng. | rom. | han.],platypizz2,https://www.youtube.com/watch?v=CIVzQZ0tGvE
2009,남의 속도 모르고,FTISLAND,0,True,you don't know my feelings (남의 속도 모르고),ftisland (ft아일랜드),https://www.youtube.com/watch?v=CeOD7igZQ-I
2009,그대와 나,FTISLAND,0,True,you and i (그대와 나),ftisland (ft아일랜드),https://www.youtube.com/watch?v=AL-LNBKfqzM
2009,꼭은 아니더라도,FTISLAND,0,True,even if it's not necessary… (꼭은 아니더라도),ftisland (ft아일랜드),https://www.youtube.com/watch?v=it0q_er38TA
2009,빙빙빙,FTISLAND,0,True,bingbingbing (빙빙빙),ftisland (ft아일랜드),https://www.youtube.com/watch?v=vitxSlGB7JQ
2009,Raining,FTISLAND,0,True,ftisland - raining,ftislandofficialjp,https://www.youtube.com/watch?v=XelcDEXWj-M
2009,The One,FTISLAND,0,True,ftisland - the one,ftislandofficialjp,https://www.youtube.com/watch?v=zbCxHPWrZis
2009,보내주기,FTISLAND,0,True,let go (보내주기),ftisland (ft아일랜드),https://www.youtube.com/watch?v=Y4TyI7BdN1s
2009,힘들어하는 연인들을 위해 (Let's Talk About LOVE),Girls’ Generation,1,False,girls’ generation (소녀시대) let’s talk about love (힘들어하는 연인들을 위해) color coded lyrics (han/rom/eng),fairyoons,https://www.youtube.com/watch?v=tAeWmBSWY64
2009,Glam Girl,Brown Eyed Girls,0,True,glam girl,brown eyed girls,https://www.youtube.com/watch?v=p-q_SSkPmgI
2009,어쩌란 말이야,FTISLAND,0,True,what should i do? (어쩌란 말이야),ftisland (ft아일랜드),https://www.youtube.com/watch?v=3rghTmNCbeE
2009,소년 소녀를 만나다,FTISLAND,1,True,meet girl (shower) (소녀를 만나다 (소나기)),ftisland (ft아일랜드),https://www.youtube.com/watch?v=B4JSz7qe_8E
2009,Etude,Girls’ Generation,3,False,girls' generation (snsd) (소녀시대) - etude lyrics (han | rom | eng / color coded),kim jihye,https://www.youtube.com/watch?v=duC7TZ1UlsQ
2009,Gee,Girls’ Generation,3,False,girls' generation (소녀시대) - gee (color coded han|rom|eng lyrics) | by yankat,yankat,https://www.youtube.com/watch?v=zadppu2Bmy0
2009,Destiny,Girls’ Generation,1,False,girls' generation (snsd) (소녀시대) – destiny lyrics (han|rom|eng|color coded) #tbs,kim jihye,https://www.youtube.com/watch?v=wIvKnS8EzJg
2009,가여워,IU,0,True,pitiful (가여워),이지금 [iu official],https://www.youtube.com/watch?v=CGDP06NC7iE
2009,소년이여,G‐Dragon,3,False,g-dragon (권지용) a boy (소년이여) lyrics (color coded lyrics eng/rom/han),murmast,https://www.youtube.com/watch?v=0CtD682oEkQ
2009,Heartbreaker,G‐Dragon,1,False,g-dragon (권지용) - heartbreaker (color coded lyrics eng/rom/han),murmast,https://www.youtube.com/watch?v=XTGdve9106I
2009,남자친구 (Boyfriend),Girls’ Generation,1,False,girls’ generation (소녀시대) boyfriend (남자 친구) color coded lyrics (han/rom/eng),fairyoons,https://www.youtube.com/watch?v=tw8kJAPSW3g
2009,기차를 타고,IU,0,True,taking a traing (기차를 타고),이지금 [iu official],https://www.youtube.com/watch?v=auhwqjhL1nA
2009,1년 정거장,G‐Dragon,2,False,g-dragon- 1년 정거장 (one year station) lyrics [eng. | rom. | han.],platypizz2,https://www.youtube.com/watch?v=kE-NgewNqXE
2009,인형처럼,FTISLAND,0,True,like a doll (인형처럼),ftisland (ft아일랜드),https://www.youtube.com/watch?v=UUHY07jzKuI
2009,아라로,IU,4,False,아이유 (アイユー)－「바람꽃 windflower」lyrics 가사 한국어,쎈언니,https://www.youtube.com/watch?v=eCzhz4npWUA
2009,아침 눈물,IU,0,True,tear drops in the morning (아침 눈물),이지금 [iu official],https://www.youtube.com/watch?v=x5JBGMawty4
2009,Motion,Girls’ Generation,0,False,girls’ generation (소녀시대) – motion lyrics (han/rom/eng),yoong chan,https://www.youtube.com/watch?v=UIIHpWzwD8o
2009,졸업하는 날,IU,0,True,graduation day (졸업하는 날),이지금 [iu official],https://www.youtube.com/watch?v=lHdN6tR77Cw
2009,The Leaders,G‐Dragon,1,False,"g-dragon, teddy, cl - we the leaders (color coded lyrics: han/rom/eng)",suga.booty,https://www.youtube.com/watch?v=qh-WuaiTG5g
2009,Let It Go,KARA,0,True,let it go (let it go),kara official,https://www.youtube.com/watch?v=RNKR8Skasfs
2009,Love attack,IU,0,True,love attack (love attack),이지금 [iu official],https://www.youtube.com/watch?v=sCqP0YmT5H8
2009,Boo,IU,2,False,iu (아이유) - boo (color coded lyrics han/rom/eng),kaneki min,https://www.youtube.com/watch?v=_Xhf7HQwy7U
2009,청춘고백,JOY,4,True,"청춘고백 (1955, 남인수, 커버) (sinful youth, w/english sub)",joy of singing,https://www.youtube.com/watch?v=xm_QLKtoH9o
2009,나 말고 넷,IU,0,True,four without me (나 말고 넷),이지금 [iu official],https://www.youtube.com/watch?v=TNhndrqnUJk
2009,마쉬멜로우,IU,1,False,아이유(iu)   마쉬멜로우  (가사 첨부),hankook nore,https://www.youtube.com/watch?v=XfvR4QJVVhU
2009,Take A Bow,KARA,0,True,take a bow (take a bow),kara official,https://www.youtube.com/watch?v=6b2px77Xd1c
2009,마주보기 (바리보기 그 후),IU,1,True,face to face (after looking at) (마주보기 (바라보기 그 후)),이지금 [iu official],https://www.youtube.com/watch?v=4EEQXFlryDM
2009,두근 두근 데이트,IU,0,True,heart beating date (두근 두근 데이트),이지금 [iu official],https://www.youtube.com/watch?v=WrtiVElyYLY
2009,바라보기,IU,0,True,looking at you (바라보기),이지금 [iu official],https://www.youtube.com/watch?v=MmqVRM3u6ZY
2009,결혼해줘,FTISLAND,0,True,marry me (결혼해줘),ftisland (ft아일랜드),https://www.youtube.com/watch?v=DTpQCfL3hTo
2009,반했어,JQT,4,True,jqt - i fell in love - 제이큐티 디지털 싱글1집 '반했어,jqt official youtube channel,https://www.youtube.com/watch?v=vofcGCe-dOo
2009,You'll Be In My Heart,FTISLAND,4,True,you`ll be my heart (you`ll be my heart),island,https://www.youtube.com/watch?v=je0OnslbTvw
2009,Wanna,KARA,0,True,ｋａｒａ - wanna,kara official,https://www.youtube.com/watch?v=vduA06d5ujM
2009,1 년 後 (One Year Later),Jessica,2,False,jessica and onew- 1 년 後 (one year later) lyrics [eng. | rom. | han.],platypizz2,https://www.youtube.com/watch?v=R_3UxIlohJU
2009,A dreamer,IU,0,True,a dreamer (a dreamer),이지금 [iu official],https://www.youtube.com/watch?v=28DTbGM5H9I
2009,"Sure, I'd Love One",S,0,True,i'd really love to see you tonight - england dan & john ford coley [lyrics + vietsub],top music,https://www.youtube.com/watch?v=aPfKlVbq6Go
2009,Aha,KARA,0,True,aha (aha),kara official,https://www.youtube.com/watch?v=qkKbkfQYul8
2009,So You Wanna Be a Rockstar,S,1,True,tom petty and the heartbreakers - so you want to be a rock and roll star,tom petty & the heartbreakers,https://www.youtube.com/watch?v=5q3dXiQJukM
2009,[untitled],S,5,True,untitled,omar-s - topic,https://www.youtube.com/watch?v=VAUMR-dPgR8
2009,똑 같은 맘,KARA,0,True,the same mind (똑 같은 맘),kara official,https://www.youtube.com/watch?v=gPiscajUzSg
2009,몰래몰래,KARA,0,True,"secretly, secretly (몰래몰래)",kara official,https://www.youtube.com/watch?v=_HuJKC_POeI
2009,마법,KARA,0,True,magic (마법),kara official,https://www.youtube.com/watch?v=rYRPLXxJdKg
2009,Get Down,KEY,0,False,shinee (샤이니) key+minho ft. luna (f(x)) get down color coded lyrics (han/rom/eng),fairyoons,https://www.youtube.com/watch?v=c_vU_VnKdLU
2009,미스터,KARA,1,True,mr. (미스터),kara official,https://www.youtube.com/watch?v=OJCXioChJ5w
2009,SCAR,SHINee,2,True,[ray] 090919 shinee閃耀夏日見面會-scar.mpg,ray shinee,https://www.youtube.com/watch?v=WIsTGsZJWsc
2009,I Believe,Rainbow,1,True,rainbow - i believe[mp3/dl],koreanrainbow,https://www.youtube.com/watch?v=w9miYT0yY_I
2009,SHINee Girl,SHINee,0,True,shinee girl,shinee,https://www.youtube.com/watch?v=6SB1LlzMf5o
2009,Not Your Girl,Rainbow,0,True,[hd] 100205 rainbow - not your girl,rainbowjjang,https://www.youtube.com/watch?v=hp4RUkKeJso
2009,Gossip Girl,Rainbow,2,True,rainbow gossipgirl 720p hd,rainbow official,https://www.youtube.com/watch?v=0o10evshk2A
2009,참아볼께요,Rainbow,7,True,레인보우(rainbow) - 참아볼께요(let's put it up),rainbowworld25,https://www.youtube.com/watch?v=yWQ-eq18F4Q
2009,JoJo,SHINee,0,True,jojo,shinee,https://www.youtube.com/watch?v=UsCU-S5s_VI
2009,차라리 때려 (Hit Me Baby),SHINee,0,True,차라리 때려 hit me,shinee,https://www.youtube.com/watch?v=veDTohA2u-k
2009,Stand By Me,SHINee,2,True,stand by me,shinee,https://www.youtube.com/watch?v=YwwK8xPEvQs
2009,All My Love (Acapella song),SS501,1,True,all my love,ss501 - topic,https://www.youtube.com/watch?v=PJot30I_DfY
2009,Ring Ding Dong,SHINee,2,False,shinee - ring ding dong lyrics (샤이니 링딩동 가사) (color coded lyrics),sungbin,https://www.youtube.com/watch?v=kuW6tfhgaRc
2009,Believe In Love,SS501,0,True,believe in love,ss501 - topic,https://www.youtube.com/watch?v=7c7H_ZNulqY
2009,Butterfly,G‐Dragon,2,False,bigbang g-dragon - butterfly (빅뱅 지드래곤 - butterfly) [color coded lyrics/han/rom/eng],isis behrendt color coded vip,https://www.youtube.com/watch?v=M7CBtXGAfKM
2009,Hello,G‐Dragon,2,False,g-dragon hello ft. dara (지드래곤 hello feat. 다라 가사) (color coded lyrics eng/rom/han),jendukie,https://www.youtube.com/watch?v=-CAftOo9lvY
2009,Love Like This (네게로),SS501,2,False,ss501 – love like this (네게로) (han/rom/eng) color coded lyrics,suray lyrics,https://www.youtube.com/watch?v=0XtVfuG1CPQ
2009,니가 맘에 들어 (Talk To You),SHINee,0,True,니가 맘에 들어 talk to you,shinee,https://www.youtube.com/watch?v=bA9FaDbYx00
2009,I Want You,SS501,0,True,i want you,ss501 - topic,https://www.youtube.com/watch?v=zCv58Ci8AB0
2009,Y.O.U. (Year Of Us),SHINee,0,True,y.o.u (year of us),shinee,https://www.youtube.com/watch?v=8Bwp7sovGZc
2009,Lovers,SS501,2,True,애인만들기,ss501 - topic,https://www.youtube.com/watch?v=hwJaaDjPkNA
2009,打造情侣,SS501,3,True,애인만들기,ss501 - topic,https://www.youtube.com/watch?v=hwJaaDjPkNA
2009,세뇨리따 (Señorita),SHINee,1,True,세뇨리따 senorita,shinee,https://www.youtube.com/watch?v=58LmZd-j6lg
2009,Get Along,SS501,0,True,get along,ss501 - topic,https://www.youtube.com/watch?v=RQPtnXkMzos
2009,Let's Break Away,SS501,0,True,let's break away,ss501 - topic,https://www.youtube.com/watch?v=N_Ks07keEIM
2009,이제서야,SUNNY,1,False,sunny (써니) finally now (이제서야) lyrics (han/rom/eng),revelyrics,https://www.youtube.com/watch?v=2gzVWXTPHQA
2009,"잠꼬대 (Please, Don't Go)",SHINee,0,True,shinee onew & jonghyun - please don't go,shinee world v,https://www.youtube.com/watch?v=h-Egdk8z8ms
2009,Don't Don,SUPER JUNIOR,4,True,돈 돈! don't don,super junior,https://www.youtube.com/watch?v=-pNHnfWc-h8
2009,You Are My Heaven,SS501,4,True,넌 나의 천국,ss501 - topic,https://www.youtube.com/watch?v=W0xpfhXKShw
2009,メッセージ (Message),SS501,0,True,メッセージ,ss501 - topic,https://www.youtube.com/watch?v=eGK16vbfgAA
2009,하루만 (Only One Day),SS501,0,True,only one day (하루만),ss501 - topic,https://www.youtube.com/watch?v=HolEd9s6QDI
2009,Promise To Promise,SS501,0,True,promise to promise,ss501 - topic,https://www.youtube.com/watch?v=BgeHSBVBOPE
2009,Wasteland,SS501,0,True,wasteland (wasteland),ss501 - topic,https://www.youtube.com/watch?v=KoChE0wcQWs
2009,보디가드,SHINee,6,True,shinee stand by me + budyguard ' arabic sub,all4shinee,https://www.youtube.com/watch?v=j_hdTD0B0_I
2009,"SORRY, SORRY",SUPER JUNIOR,8,True,"sorry, sorry",super junior,https://www.youtube.com/watch?v=OFET1zPkW7g
2009,Twins,SUPER JUNIOR,3,True,twins (knock out),super junior,https://www.youtube.com/watch?v=VDGDfBClYnU
2009,애인 만들기 (Making a Lover),SS501,1,True,애인만들기,ss501 - topic,https://www.youtube.com/watch?v=hwJaaDjPkNA
2009,비겁하지 않겠어,SS501,0,True,비겁하지 않겠어,ss501 - topic,https://www.youtube.com/watch?v=cv6S5UFVRKw
2009,WHAT IF,SUPER JUNIOR,0,True,what if,super junior,https://www.youtube.com/watch?v=AfvFr17ujT0
2009,SHINING STAR,SUPER JUNIOR,0,True,shining star,super junior,https://www.youtube.com/watch?v=XQ2rgvDH1MI
2009,HAPPY TOGETHER,SUPER JUNIOR,1,True,happy together,super junior,https://www.youtube.com/watch?v=tYdFu7LG6HQ
2009,RESET,SUPER JUNIOR,0,False,super junior- reset lyrics [eng. | rom. | han.],platypizz2,https://www.youtube.com/watch?v=j-29ZC9VJ78
2009,YOU AND I,Park Bom,2,False,박봄(park bom) - you and i [가사/lyrics],웅키,https://www.youtube.com/watch?v=YUE3QBM0Mrc
2009,MONSTER,SUPER JUNIOR,0,False,super junior monster lyrics,elfchannel,https://www.youtube.com/watch?v=pbUAQARZhaE
2009,그녀는 위험해 (She Wants It),SUPER JUNIOR,0,True,그녀는 위험해 she wants it,super junior,https://www.youtube.com/watch?v=r5tAdsigYTk
2009,迷 (Me),SUPER JUNIOR,3,True,迷 me,super junior-m - topic,https://www.youtube.com/watch?v=JUke6x1Au0U
2009,내 머리가 나빠서,SS501,0,True,내 머리가 나빠서,ss501 - topic,https://www.youtube.com/watch?v=WJCoH47PaA8
2009,내가 사랑했던 이름,ONEW,5,True,160806 김연우 'thank you' 콘서트 : 내가 사랑했던 이름 onew focus,lee onew,https://www.youtube.com/watch?v=rEuwsLtFG9M
2009,CLUB NO. 1,SUPER JUNIOR,4,True,club no.1,super junior,https://www.youtube.com/watch?v=ZdxYThCpUzY
2009,완.두.콩. (Green Peas),SS501,0,True,green peas (완.두.콩.),ss501 - topic,https://www.youtube.com/watch?v=kZj2QGcbHBE
2009,You are my destiny,LUNA,2,False,ost you are my destiny | luna - snail desire 印子月 - 蜗牛的愿望 [lyrics han+pin+eng]  你是我的命中注定 ost,mcyoung travlog,https://www.youtube.com/watch?v=94VFhrmXZTE
2009,당신이기에,SUPER JUNIOR,1,True,至少還有你 당신이기에,super junior-m - topic,https://www.youtube.com/watch?v=62kOI8-IdQo
2009,사랑이 죽는 병 (Love Disease),SUPER JUNIOR,0,True,사랑이 죽는 병 love disease,super junior,https://www.youtube.com/watch?v=7vsWMn4KKrA
2009,告白 (Confession),SUPER JUNIOR-M,2,True,confession 告白,super junior-m - topic,https://www.youtube.com/watch?v=4LfwCYy6Y6U
2009,마주치지 말자 (LET'S NOT...),SUPER JUNIOR,3,True,reset,super junior,https://www.youtube.com/watch?v=e5rGfid8IRE
2009,Wedding Dress,TAEYANG,4,True,wedding dress,taeyang,https://www.youtube.com/watch?v=CRZbb4sk_1A
2009,꿈꾸는 히어로,SUPER JUNIOR-K.R.Y.,1,True,꿈꾸는 히어로,super junior,https://www.youtube.com/watch?v=eFJRm4CggcY
2009,Talk to Me,U-KISS,1,True,talk to me,u-kiss,https://www.youtube.com/watch?v=-gsWuTEeYgM
2009,Intro,U-KISS,2,True,intro,u-kiss,https://www.youtube.com/watch?v=NaOVjMgjpyY
2009,만만하니,U-KISS,1,True,만만하니,u-kiss,https://www.youtube.com/watch?v=xNsDOi1-CUU
2009,니가좋아,U-KISS,1,True,니가좋아,u-kiss,https://www.youtube.com/watch?v=S-4HqptO5pI
2009,Chu~♡,f(x),2,False,f(x) - chu (color coded han|rom|eng lyrics) | mincy,rosie,https://www.youtube.com/watch?v=GMphMZU9kTA
2009,It's OK,U-KISS,0,False,유키스(u-kiss) ok! (color coded lyrics han/rom/eng),kaneki min,https://www.youtube.com/watch?v=NFovJfNFLf8
2009,Obsess (중독...),SS501,0,True,obsess (obsess (중독...)),ss501 - topic,https://www.youtube.com/watch?v=Ma16O-XNT3E
2009,Where U At,TAEYANG,2,True,where u at,taeyang,https://www.youtube.com/watch?v=btPF7HrPkyU
2009,사랑 참...,디셈버,0,False,디셈버(december) 사랑 참 (가사 첨부),hankook nore,https://www.youtube.com/watch?v=gom5RqmaCcs
2009,대박이야!,강대성,2,False,대박이야 - 대성 / (2009) (가사),루트리스,https://www.youtube.com/watch?v=72KLZmQ8JD0
2009,이름만 들어도,길미,5,False,[audio]강현주 - 이름만 들어도 (피처링 길미) 슬픈노래 가사첨부,이십세기힛트쏭,https://www.youtube.com/watch?v=W5c4XxpIxAQ
2009,우리 사랑하게 됐어요,가인,0,False,"가인, 조권 - 우리 사랑하게 됐어요 [가사/lyrics]",웅키,https://www.youtube.com/watch?v=ESFOUnu0p8o
2009,나 혼자서,Tiffany Young,2,False,tiffany young - by myself (나 혼자서) (han/rom/eng color coded lyrics),beginner,https://www.youtube.com/watch?v=nFVk4Hf0pJA
2009,Lucky Days,SS501,1,True,lucky days,ss501 - topic,https://www.youtube.com/watch?v=0S32nw54s20
2009,사랑인걸요,TAEYEON,0,False,태연 & 써니   사랑인걸요 (맨땅에 헤딩ost) (가사 첨부),hankook nore,https://www.youtube.com/watch?v=3JJRTZR-Qrw
2009,Mermaid,SS501,0,True,mermaid...,ss501 - topic,https://www.youtube.com/watch?v=ASxtSiKDl18
2009,봄 눈,박지윤,0,True,봄눈 spring snow,박지윤  parkjiyoon official,https://www.youtube.com/watch?v=XjBt7qEe8Q4
2009,돌아오면돼,박지윤,0,True,돌아오면 돼 come back,박지윤  parkjiyoon official,https://www.youtube.com/watch?v=N5sZZLnZpvk
2009,7년간의 사랑,규현,1,True,7년간의 사랑,규현 kyuhyun,https://www.youtube.com/watch?v=f7oJFJ4P0Ws
2009,바래진 기억에,박지윤,2,True,박지윤 parkjiyoon '바래진기억에' official m.v.,박지윤  parkjiyoon official,https://www.youtube.com/watch?v=SGPZkmiacyg
2009,Wuss Up,김규종,3,False,kim kyu jong - yesterday [han|rom|eng] color coded lyrics,msrhansn,https://www.youtube.com/watch?v=p23G8UYtkZE
2009,Platonic,은지원,1,False,"은지원 - 160(키컸으면) (feat. 이수근) [platonic]│가사, lyrics",리릭뭉치,https://www.youtube.com/watch?v=Pdtl3D94eZ8
2009,너라서 좋았다,노지훈,3,False,[official audio] 블랙 (black) - 널 잊을 수 있어,danalentertainment,https://www.youtube.com/watch?v=b0yE14_soPE
2009,소원이 있나요,SUPER JUNIOR,2,True,소원이 있나요 sapphire blue,super junior,https://www.youtube.com/watch?v=qGBUW0SDQf8
2009,슈퍼맨,SUPER JUNIOR,2,True,superman,super junior,https://www.youtube.com/watch?v=yMz5c_t8Zdw
2009,Amoled,손담비,0,False,son dam bi (손담비) feat. after school (애프터스쿨) - 아몰레드 (amoled) [color coded lyrics han/rom/eng],ksector lyrics,https://www.youtube.com/watch?v=MtOEoMAfJdI
2009,Beautiful,동해,5,False,super junior-d&e beautiful liar lyrics (슈퍼주니어-동해&은혁 beautiful liar 가사) (color coded lyrics),jendukie,https://www.youtube.com/watch?v=POLbbrcwDig
2009,"봄, 여름 그 사이",박지윤,0,True,"봄, 여름 그 사이 spring, summer, the mean time",박지윤  parkjiyoon official,https://www.youtube.com/watch?v=3kPPM6hotCM
2009,Hey Ya!,전진,2,False,"junjin - hey ya! (ft. big tone & son dambi) [han, rom & eng lyrics]",alyx,https://www.youtube.com/watch?v=15Q8QLKQf8g
2009,말도 없이,박신혜,0,False,박신혜 - 말도 없이 (가사),푸른소년,https://www.youtube.com/watch?v=d12clEQ_bOU
2009,죽어있는 것 (DEAD AT HEART),SUPER JUNIOR,0,True,죽어 있는 것 dead at heart,super junior,https://www.youtube.com/watch?v=GLY2drhvRlQ
2009,Twice too many time,손담비,2,False,"twice too many times~son dam bi type ""b"" back to the 80's (lyrics)",babbit93,https://www.youtube.com/watch?v=IheVG6Ksm3s
2009,여전히,이홍기,1,True,still,홍기종기 (이홍기),https://www.youtube.com/watch?v=KUMgBH1TcTc
2009,그대는 나무 같아,박지윤,0,True,그대는 나무 같아 like a tree,박지윤  parkjiyoon official,https://www.youtube.com/watch?v=MEoeOjtJ2wY
